Event ID,Session ID*,Part Start Date/Time,Part End Date/Time,Part Break Duration,Part Timezone,Display Times in TimeZone of User,Part name,Part Location,Part Instructor*,Session Status,Cancellation Reason,Cancellation Comment,Available Languages,Vendor/Provider,Registration Deadline,Registration Deadline - Before/After,Allow waitlist for sessions,Allow Auto-Management of Waitlist‡, Auto-Register User upon Granting Waitlist‡,Minimum Users,Maximum Users,Credits,Attendance Parts,Emails,Currency Code,Price Per Session,No-show Penalty – Monetary,No-show Penalty – Training Units,Restrict Withdraw from Session,Refund Type,Refund Percentage‡,Refund Amount‡,Refund Number of Days prior to start‡,Withdrawal Penalty Percentage,Withdrawal Penalty Amount,Penalty Number of Days prior to start,Created/Modified By,Do not allow exception request,Copy Availability from its Event,Availability to All Users,Availability to Specific Users,Availability to OU‡,Availability OU Type,Register Upon Approval,Pre-Approved,Includes Subordinates,Training Contact,Training Units,Default Training Unit Price,Required Training Approvals,Required Completion Approvals,Request Form
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-003,2019-03-04 12:30:00,2019-03-04 13:30:00,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-004,04/16/2019 11:30:00.000,04/16/2019 12:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-005,04/16/2019 20:30:00.000,04/16/2019 21:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-006,04/17/2019 12:30:00.000,04/17/2019 13:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-007,04/29/2019 20:30:00.000,04/29/2019 21:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-008,04/30/2019 11:30:00.000,04/30/2019 12:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Requirement_Maintenance Connection (For Technicians),Requirement_Maintenance Connection (For Technicians)-009,04/30/2019 20:30:00.000,04/30/2019 21:30:00.000,,9,1,Offering of Maintenance Connection (For Technicians),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,2.0,20.0,3600.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
RWMA Resistance Welding School (vendor),RWMA Resistance Welding School (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,RWMA Resistance Welding School Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
S4 Programming I (vendor),S4 Programming I (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,S4 Programming I Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Safety_DOT Hazardous Material Employee Training (vendor),Safety_DOT Hazardous Material Employee Training (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,DOT Hazardous Material Employee Training Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Safety_Dupont Stop (AGG Safety Dept.),Safety_Dupont Stop (AGG Safety Dept.) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Dupont Stop Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Safety_Emergency Planning & Comunity Right-to-Know (Trinity Consultants),Safety_Emergency Planning & Comunity Right-to-Know (Trinity Consultants) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Intro to Emergency Planning & Community Right-to-Know Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Safety_Kiken Yochi,Safety_Kiken Yochi Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Kiken Yochi Class (Contact the Safety Dept. to Schedule),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Safety_OSHA 10-hour Construction Industry,Safety_OSHA 10-hour Construction Industry Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,OSHA 10-hour Construction Industry Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
SkillsUSA (vendor),SkillsUSA (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Electronics Applications / Technology Assessment Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
SkillsUSA (vendor) Computer Maintenance,SkillsUSA (vendor) Computer Maintenance Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Computer Maintenance Technology Proficiency Assessment Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Steel Markets North America Conference (vendor),Steel Markets North America Conference (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,12th Annual Steel Markets North America Conference Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Subpart H - Training (vendor),Subpart H - Training (vendor) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,49 CFR 172.700 Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Supplier Requirement_Lexus Dojo Training (AGGU),Supplier Requirement_Lexus Dojo Training (AGGU) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Lexus Dojo Training Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
SXSIG_GB_Exam_Prep_(MAC),SXSIG_GB_Exam_Prep_(MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Six Sigma Green Belt Training / Exam Prep (MAC) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
TEC 1900 (College Transcript),TEC 1900 (College Transcript) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Technical Mathematics I Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Advanced PLCs (MAC),Technical_Advanced PLCs (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Advanced Programmable Logical Controllers Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Basic PLC (MAC),Technical_Basic PLC (MAC) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Basic Programmable Logical Controllers (MAC) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Basic PLC (Omron),Technical_Basic PLC (Omron) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Basic PLC Programing (Omron) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Basic PLC (Omron),Technical_Basic PLC (Omron)-0001,08/25/2021 13:00:00.000,08/25/2021 22:00:00.000,,9,1,Offering of Basic PLC Programing (Omron),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Basic PLC (Omron),Technical_Basic PLC (Omron)-0002,08/26/2021 13:00:00.000,08/26/2021 22:00:00.000,,9,1,Offering of Basic PLC Programing (Omron),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Electrical Level 1 Lab (Ranken),Technical_Electrical Level 1 Lab (Ranken) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Electrical Level 1 Lab for Amatrol (Ranken) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Electrical Level 2 Lab (Ranken),Technical_Electrical Level 2 Lab (Ranken) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Electrical Level 2 Lab for Amatrol (Ranken) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level I (Ranken),Technical_Fanuc Level I (Ranken) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Fanuc Robotics Basic - Level I (Ranken) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level I (Ranken),Technical_Fanuc Level I (Ranken)-0001,07/19/2021 13:00:00.000,07/22/2021 22:00:00.000,,9,1,Offering of Fanuc Robotics - Level I (Ranken),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,115200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level I (Ranken),Technical_Fanuc Level I (Ranken)-0002,07/26/2021 13:00:00.000,07/29/2021 22:00:00.000,,9,1,Offering of Fanuc Robotics - Level I (Ranken),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,115200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level I (Ranken),Technical_Fanuc Level I (Ranken)-0003,08/23/2021 13:00:00.000,08/26/2021 22:00:00.000,,9,1,Offering of Fanuc Robotics - Level 2 (Ranken),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,115200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level I (Ranken),Technical_Fanuc Level I (Ranken)-0004,08/30/2021 13:00:00.000,2021-02-09 22:00:00,,9,1,Offering of Fanuc Robotics - Level 2 (Ranken),Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,8.0,115200.0,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,AGG.University@dummydata.com,USE EVENT SETTING,USE EVENT SETTING,0,0,
Technical_Fanuc Level II (Ranken),Technical_Fanuc Level II (Ranken) Class,01/31/2008 00:00:00.000,01/31/2008 01:00:00.000,,9,1,Fanuc Robotics Intermediate - Level II (Ranken) Class,Bldg_2_Room_207,,,,,USE EVENT SETTING,ILT Content,USE EVENT SETTING,USE EVENT SETTING,1,USE EVENT SETTING,USE EVENT SETTING,,,,1,No Email,1,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,USE EVENT SETTING,User performing the load,false,false,,,,,false,false,false,,USE EVENT SETTING,USE EVENT SETTING,0,0,
